rule_id,API_norm_MF,S_t_MF,SMI_t_MF,Pt_MF,delta_WL_t_MF,rule_output_constant
878,1,2,0,0,3,[-0.04309542  0.2854404   0.24331507  0.09453689 -0.38097727  0.25658393]
879,1,2,0,0,4,[-0.06501967  0.7145132   0.12917803  0.2725675   0.4243545   0.6155073 ]
880,1,2,0,1,0,[-1.36909    -0.50512916  0.30065706  0.25799653  0.09093899 -0.35986853]
881,1,2,0,1,1,[-0.58960974 -0.57434714 -0.0544209   0.08327016  0.25536826 -0.15018259]
882,1,2,0,1,2,[-2.3611875  -1.5505003   0.19739832  0.49247885  1.172626   -1.6699356 ]
883,1,2,0,1,3,[-0.53700155  0.0580705   0.37267515  0.12704545 -0.90283334  0.07031181]
884,1,2,0,1,4,[-1.2210572  -0.13286315  0.29190248  0.33201206  0.76791006  0.02348091]
885,1,2,0,2,0,[-0.68557775 -0.05309961  0.17153935  0.22257994  0.04370788 -0.04579052]
886,1,2,0,2,1,[-0.153454   -0.13211825 -0.12488571  0.08773501  0.11440154 -0.05374286]
887,1,2,0,2,2,[-1.2042407  -0.47310963  0.09857481  0.40714943  0.778475   -0.64906764]
888,1,2,0,2,3,[-0.25704953  0.12812775  0.24924405  0.11945643 -0.5770892   0.10901637]
889,1,2,0,2,4,[-0.57829374  0.22800021  0.16941258  0.2767639   0.5005168   0.25141513]
890,1,2,0,3,0,[-0.5458742   0.2864739   0.18714479  0.28228772  0.05657201  0.193635  ]
891,1,2,0,3,1,[ 0.09714486  0.15912235 -0.24958831  0.07225774  0.08426183 -0.00750332]
892,1,2,0,3,2,[-0.9932645   0.08973903  0.09850714  0.54031736  0.94390225 -0.23190847]
893,1,2,0,3,3,[-0.18328568  0.28628498  0.31625897  0.1485974  -0.62829757  0.24379468]
894,1,2,0,3,4,[-0.40409145  0.6539206   0.18595791  0.3635643   0.60272044  0.5884064 ]
895,1,2,0,4,0,[-0.80157197  0.5180513   0.24705744  0.49852514  0.10260878  0.37630668]
896,1,2,0,4,1,[ 0.09529671  0.28062347 -0.34596783  0.22001286  0.14351985  0.1100888 ]
897,1,2,0,4,2,[-1.5033982   0.24965332  0.12065669  0.851168    1.3981776  -0.21263465]
898,1,2,0,4,3,[-0.22829412  0.50430465  0.41591272  0.30386323 -0.90220326  0.39858645]
899,1,2,0,4,4,[-0.6244157   1.032388    0.25329998  0.5843667   0.8891206   0.9372496 ]
900,1,2,1,0,0,[-0.07852998  0.42069224  0.10082337  0.16315804  0.08733769  0.3275072 ]
901,1,2,1,0,1,[ 0.36532977  0.25727132 -0.31382227 -0.0529      0.01294431 -0.06747563]
902,1,2,1,0,2,[-0.25518048  0.46893615  0.02459009  0.33937135  0.6539216   0.22033793]
903,1,2,1,0,3,[ 0.0498306   0.3254803   0.23440583  0.09983443 -0.30119145  0.32492295]
904,1,2,1,0,4,[0.00711355 0.6674719  0.09414425 0.22729811 0.42732248 0.5878352 ]
905,1,2,1,1,0,[-1.1214356  -0.51328826  0.38318124  0.21294665  0.19519593 -0.12190946]
906,1,2,1,1,1,"[-3.1450704e-01 -7.4149400e-01  2.5674479e-02 -2.8037312e-04
  2.8535607e-01 -5.1213279e-02]"
907,1,2,1,1,2,[-2.0517244  -1.5341816   0.30561334  0.40903267  1.2185539  -1.3064657 ]
908,1,2,1,1,3,[-0.37170285  0.11396024  0.40393606  0.12529346 -0.75261307  0.24388826]
909,1,2,1,1,4,[-1.0098597  -0.17761715  0.36397883  0.27900678  0.8137432   0.20689838]
910,1,2,1,2,0,[-0.5362306  -0.07093639  0.19688362  0.19150758  0.10481536  0.06031556]
911,1,2,1,2,1,[ 0.00601959 -0.24976806 -0.1224593   0.02676592  0.11969653 -0.06170595]
912,1,2,1,2,2,[-1.0278195  -0.49456066  0.12800725  0.34672278  0.79364544 -0.49910045]
913,1,2,1,2,3,[-0.14747562  0.16454896  0.26048177  0.12158785 -0.4789635   0.21155497]
914,1,2,1,2,4,[-0.45516372  0.18286893  0.18800607  0.23892075  0.52194357  0.31825498]
915,1,2,1,3,0,[-0.38650355  0.25822014  0.18012439  0.23671608  0.1189126   0.26108384]
916,1,2,1,3,1,[ 0.25476104  0.01992422 -0.31284928 -0.02195369  0.06987905 -0.1069691 ]
917,1,2,1,3,2,[-0.8181085   0.03730503  0.08154168  0.4526633   0.94340754 -0.15477389]
918,1,2,1,3,3,[-0.05230288  0.33387935  0.3162285   0.15231948 -0.5132191   0.3517292 ]
919,1,2,1,3,4,[-0.27870744  0.58904874  0.1715659   0.30809525  0.61669236  0.6056422 ]
920,1,2,1,4,0,[-0.58867854  0.45062968  0.23978862  0.4306289   0.18469165  0.45649818]
921,1,2,1,4,1,[ 0.31463978  0.0540065  -0.42211533  0.09926379  0.12347184 -0.0299388 ]
922,1,2,1,4,2,[-1.2654184   0.14275205  0.09993203  0.7285519   1.3906152  -0.11998193]
923,1,2,1,4,3,[-0.06064652  0.55046207  0.4147754   0.2974049  -0.7483371   0.5330876 ]
924,1,2,1,4,4,[-0.45548967  0.9161183   0.2355768   0.50587285  0.90409917  0.9491174 ]
925,1,2,2,0,0,[0.16522515 0.75658953 0.13571618 0.33575362 0.27803496 0.6492348 ]
926,1,2,2,0,1,[ 0.8107112   0.43667707 -0.47685578  0.05900628  0.1471822  -0.04951851]
927,1,2,2,0,2,[-0.03439123  0.8140176  -0.01920895  0.5745225   1.0041137   0.46727464]
928,1,2,2,0,3,[ 0.27860948  0.6823746   0.37811747  0.24257492 -0.20931952  0.74838465]
929,1,2,2,0,4,[0.2478066  1.0506072  0.11145537 0.40392214 0.69875664 0.94592124]
930,1,2,2,1,0,[-1.1793447  -0.5054644   0.2901265   0.38395908  0.38471073 -0.1683462 ]
931,1,2,2,1,1,[-0.04761612 -1.0960195  -0.37649468  0.11286674  0.3783598  -0.568496  ]
932,1,2,2,1,2,[-2.356488   -1.8813077   0.02704266  0.6474293   1.6676569  -1.861166  ]
933,1,2,2,1,3,[-0.27031723  0.48106354  0.51922494  0.25663954 -0.77467275  0.6259894 ]
934,1,2,2,1,4,[-1.0613087  -0.10281905  0.25326952  0.45899576  1.1671377   0.21782342]
935,1,2,2,2,0,[-0.47654164  0.04367694  0.16262403  0.3435238   0.25109044  0.14393221]
936,1,2,2,2,1,[ 0.29252622 -0.3687189  -0.3697615   0.1361273   0.20167941 -0.30891377]
937,1,2,2,2,2,[-1.0904176  -0.53538895 -0.02056123  0.5532158   1.1212838  -0.6711655 ]
938,1,2,2,2,3,[-0.02167951  0.45040643  0.36080807  0.24101156 -0.46974456  0.52406317]
939,1,2,2,2,4,[-0.392905    0.3505693   0.14058964  0.39495912  0.7774108   0.44775337]
940,1,2,2,3,0,[-0.18348406  0.5586216   0.17860244  0.44978198  0.33656317  0.52782446]
941,1,2,2,3,1,[ 0.73709756  0.05906822 -0.5857035   0.1200033   0.20581262 -0.26416215]
942,1,2,2,3,2,[-0.7083881   0.24849527 -0.04606724  0.7419543   1.385416   -0.09789013]
943,1,2,2,3,3,[ 0.18241878  0.75584203  0.4742222   0.3254695  -0.44959927  0.83141124]
944,1,2,2,3,4,[-0.07612831  0.95682687  0.15056224  0.5261065   0.9599156   0.9287344 ]
945,1,2,2,4,0,[-0.35017368  0.85508245  0.2179471   0.746221    0.47116908  0.80790734]
946,1,2,2,4,1,[ 0.948077    0.05094695 -0.81147224  0.33489674  0.297281   -0.27009365]
947,1,2,2,4,2,[-1.1795528   0.4123022  -0.09924444  1.1526568   2.0074413  -0.06525569]
948,1,2,2,4,3,[ 0.23643593  1.1373128   0.608695    0.545169   -0.6962464   1.1687654 ]
949,1,2,2,4,4,[-0.21614122  1.422243    0.19270237  0.8250192   1.3799003   1.3934048 ]
950,1,2,3,0,0,[0.238016   0.81764984 0.15994638 0.43180084 0.30956843 0.6947221 ]
951,1,2,3,0,1,[ 0.8824597   0.48520938 -0.39718124  0.22979425  0.2097902   0.03080032]
952,1,2,3,0,2,[0.08109016 0.87954324 0.01068761 0.6936593  1.0139686  0.51787   ]
953,1,2,3,0,3,[ 0.3131895   0.74978536  0.40168136  0.2954047  -0.15463851  0.8182828 ]
954,1,2,3,0,4,[0.31933165 1.0962218  0.13404208 0.49188158 0.71503466 0.9772646 ]
955,1,2,3,1,0,[-1.1418155  -0.46205106  0.05521027  0.45963928  0.28482807 -0.51623565]
956,1,2,3,1,1,[-0.09785017 -1.1279731  -0.70812255  0.24719515  0.22675024 -1.1726494 ]
957,1,2,3,1,2,[-2.2535927  -1.8218678  -0.29001912  0.74474823  1.4801793  -2.3121521 ]
958,1,2,3,1,3,[-0.26236618  0.5534346   0.43905765  0.29484978 -0.7446801   0.54777825]
959,1,2,3,1,4,[-1.0153618  -0.07537933  0.02840752  0.52930826  1.0482194  -0.12787817]
960,1,2,3,2,0,[-0.442799    0.08001922  0.05996147  0.39934477  0.20992684 -0.01184391]
961,1,2,3,2,1,[ 0.2793083  -0.37360024 -0.49959096  0.2377903   0.1445263  -0.5773674 ]
962,1,2,3,2,2,[-1.0112705  -0.4913792  -0.15729934  0.62542635  1.0314062  -0.8721586 ]
963,1,2,3,2,3,[-0.0136437   0.5038835   0.3281382   0.26814526 -0.441533    0.5024326 ]
964,1,2,3,2,4,[-0.35420677  0.3745765   0.04297256  0.44695336  0.7228649   0.28991488]
965,1,2,3,3,0,[-0.11554719  0.6209606   0.13086393  0.5468819   0.33044156  0.45773453]
966,1,2,3,3,1,[ 0.77280664  0.08639465 -0.6126586   0.29486114  0.21018    -0.38297677]
967,1,2,3,3,2,[-0.5827057   0.3182387  -0.11054454  0.8645426   1.3336928  -0.1926968 ]
968,1,2,3,3,3,[ 0.2086162   0.8337572   0.4692967   0.37622544 -0.39599118  0.8625821 ]
969,1,2,3,3,4,[-0.00543242  1.00112     0.10507663  0.6156795   0.9352185   0.8482598 ]
970,1,2,3,4,0,[-0.25522307  0.92677915  0.13232763  0.86969644  0.44430894  0.66529787]
971,1,2,3,4,1,[ 0.98803926  0.06702583 -0.8897027   0.55166954  0.2716367  -0.52134675]
972,1,2,3,4,2,[-0.99848354  0.4927167  -0.21091275  1.3090903   1.9115231  -0.24893688]
973,1,2,3,4,3,[ 0.27032962  1.234648    0.59255254  0.61029994 -0.63026935  1.1877269 ]
974,1,2,3,4,4,[-0.115519    1.470848    0.11198947  0.9391571   1.3282845   1.240671  ]
975,1,2,4,0,0,[0.09556349 0.5670584  0.08304439 0.2206231  0.194364   0.46830538]
976,1,2,4,0,1,[ 0.63120174  0.28059453 -0.48388803 -0.05866921  0.04689186 -0.18109818]
977,1,2,4,0,2,[-0.09676588  0.60003364 -0.04722702  0.40574372  0.811165    0.30284274]
978,1,2,4,0,3,[ 0.21706866  0.51958084  0.292096    0.17082135 -0.21564817  0.56203973]
979,1,2,4,0,4,[0.16426836 0.82173795 0.06579886 0.2821278  0.5558154  0.7264663 ]
980,1,2,4,1,0,[-1.0110338  -0.5340118   0.36772585  0.26588365  0.3390848  -0.03387808]
981,1,2,4,1,1,[-0.02285239 -1.0418435  -0.16791883 -0.0048451   0.32598686 -0.30249366]
982,1,2,4,1,2,[-2.0345612  -1.7248691   0.20918071  0.47126752  1.4589285  -1.4087539 ]
983,1,2,4,1,3,[-0.22543612  0.316157    0.4689707   0.18731548 -0.6871657   0.51720643]
984,1,2,4,1,4,[-0.9183135  -0.1845482   0.33481374  0.33204857  1.0075738   0.29366228]
985,1,2,4,2,0,[-0.42270172 -0.03691176  0.18048882  0.24479133  0.20493099  0.14271507]
986,1,2,4,2,1,[ 0.2399574  -0.39492944 -0.27566212  0.0365495   0.14639068 -0.22960375]
987,1,2,4,2,2,[-0.96354127 -0.5443968   0.05349377  0.40859026  0.95759    -0.52619725]
988,1,2,4,2,3,[-0.02097979  0.31967485  0.30922303  0.1807536  -0.42441168  0.41433173]
989,1,2,4,2,4,[-0.3562118   0.2286325   0.16191919  0.29042542  0.6548246   0.40196884]
990,1,2,4,3,0,[-0.19738849  0.37646523  0.15441708  0.30889508  0.25182676  0.40289405]
991,1,2,4,3,1,[ 0.5821278  -0.06280807 -0.5304251  -0.02131845  0.10506827 -0.30140826]
992,1,2,4,3,2,[-0.67123866  0.09236676 -0.01843345  0.5360372   1.1510112  -0.12225501]
993,1,2,4,3,3,[ 0.14049903  0.56172067  0.38407594  0.23771407 -0.4235285   0.6364285 ]
994,1,2,4,3,4,[-0.11019659  0.721001    0.13296421  0.3773361   0.7857713   0.7481891 ]
995,1,2,4,4,0,[-0.35280076  0.591946    0.19576806  0.5390522   0.35921264  0.6373102 ]
996,1,2,4,4,1,[ 0.75195575 -0.10916035 -0.7223192   0.12765078  0.16563882 -0.3093816 ]
997,1,2,4,4,2,[-1.0981548   0.18739493 -0.04823028  0.8563368   1.6770853  -0.09409882]
998,1,2,4,4,3,[ 0.18430342  0.85562974  0.49562383  0.41324797 -0.64527845  0.90484697]
999,1,2,4,4,4,[-0.24567369  1.0816966   0.1764906   0.6103389   1.1363302   1.138893  ]
1000,1,3,0,0,0,[-0.02665828  0.3406929   0.05333171  0.0305716   0.04249518  0.24353725]
1001,1,3,0,0,1,[ 0.25209543  0.23798965 -0.2719962  -0.1978204  -0.07601678 -0.13035792]
1002,1,3,0,0,2,[-0.15763332  0.4281017  -0.0055066   0.10987958  0.41853246  0.21822363]
1003,1,3,0,0,3,[ 0.06368793  0.2034419   0.14729713  0.04456574 -0.22569737  0.17880069]
1004,1,3,0,0,4,[0.01549171 0.49888426 0.04558083 0.06985157 0.26180276 0.40976518]
1005,1,3,0,1,0,[-0.6253242   0.00464453  0.35689068  0.07464752  0.20097463  0.36194244]
1006,1,3,0,1,1,[-0.02335384  0.01627665  0.14171623 -0.13808343  0.23704612  0.5110403 ]
1007,1,3,0,1,2,[-1.2104439  -0.45417038  0.34976315  0.17381403  0.9453654  -0.14447264]
1008,1,3,0,1,3,[-0.20026603  0.12918799  0.28416726  0.061581   -0.54299724  0.20308529]
1009,1,3,0,1,4,[-0.5674509   0.21992695  0.33904913  0.11579733  0.6087325   0.57357043]
1010,1,3,0,2,0,[-0.28693745  0.13753338  0.17595872  0.07569388  0.09876376  0.25882825]
1011,1,3,0,2,1,[ 0.1019422   0.09749103 -0.04192942 -0.09166729  0.0737757   0.18744144]
1012,1,3,0,2,2,[-0.60198057 -0.02185751  0.14779532  0.15282047  0.58617765  0.03401077]
1013,1,3,0,2,3,[-0.06301174  0.13123086  0.17942713  0.06692533 -0.34614822  0.14897704]
1014,1,3,0,2,4,[-0.24617216  0.30007055  0.16605312  0.10433716  0.3716719   0.42392457]
1015,1,3,0,3,0,[-0.1944852   0.32966998  0.13857438  0.07197548  0.08648419  0.3280123 ]
1016,1,3,0,3,1,[ 0.23937306  0.22450267 -0.22716704 -0.194179   -0.01596856  0.01169864]
1017,1,3,0,3,2,[-0.48297375  0.29755569  0.07816178  0.17349043  0.65249276  0.17505313]
1018,1,3,0,3,3,[ 0.00888613  0.22706147  0.20864187  0.07775163 -0.37593472  0.21354695]
1019,1,3,0,3,4,[-0.14124887  0.54159135  0.1279741   0.11538596  0.40995318  0.54829174]
1020,1,3,0,4,0,[-0.30996218  0.54679185  0.1950635   0.1718938   0.1365114   0.55467623]
1021,1,3,0,4,1,[ 0.31736502  0.3799787  -0.2816827  -0.15747537  0.00943439  0.17192376]
1022,1,3,0,4,2,[-0.7533788   0.5192726   0.11538575  0.32083368  0.97092813  0.36983246]
1023,1,3,0,4,3,[ 0.00201697  0.3767309   0.27105612  0.15517372 -0.5550588   0.32181546]
1024,1,3,0,4,4,[-0.24252822  0.8458042   0.18611027  0.21967569  0.60635555  0.87268305]
1025,1,3,1,0,0,[ 0.02901931  0.3109912   0.02635912 -0.00777555  0.06298649  0.23257498]
1026,1,3,1,0,1,[ 0.30099753  0.15721191 -0.35480425 -0.28073317 -0.10495152 -0.2524509 ]
1027,1,3,1,0,2,[-0.11419524  0.37012568 -0.04694267  0.04356622  0.40919295  0.18013178]
1028,1,3,1,0,3,[ 0.12655298  0.221277    0.13865721  0.04336029 -0.17800042  0.21806265]
1029,1,3,1,0,4,[0.05251749 0.45186976 0.01524709 0.02633837 0.26159084 0.3742994 ]
1030,1,3,1,1,0,[-0.4749148  -0.03690603  0.44822657  0.03204474  0.2825082   0.5470332 ]
1031,1,3,1,1,1,[ 0.16106082 -0.13477716  0.23992847 -0.21910718  0.2698407   0.6230632 ]
1032,1,3,1,1,2,[-1.0398438  -0.50231564  0.47091645  0.10064374  1.0008713   0.11785582]
1033,1,3,1,1,3,[-0.09005649  0.1484986   0.31774786  0.05662451 -0.4482504   0.32840976]
1034,1,3,1,1,4,[-0.44401523  0.15644918  0.42150244  0.06825812  0.65510464  0.72044945]
1035,1,3,1,2,0,[-0.19677737  0.10300404  0.20680138  0.04603651  0.143881    0.33586186]
1036,1,3,1,2,1,[ 0.20744856 -0.00683551 -0.02826211 -0.15132412  0.07903638  0.19086435]
1037,1,3,1,2,2,[-0.5076887  -0.0723678   0.18556178  0.0997976   0.6075477   0.13245824]
1038,1,3,1,2,3,[ 0.01115818  0.14428483  0.19197047  0.0661901  -0.28480938  0.22031188]
1039,1,3,1,2,4,[-0.17538063  0.24912857  0.19131255  0.0703341   0.39280975  0.47390854]
1040,1,3,1,3,0,[-0.10067466  0.28464016  0.13744056  0.02662152  0.1276983   0.36442977]
1041,1,3,1,3,1,[ 0.33856192  0.099989   -0.2784031  -0.28850555 -0.03404928 -0.07555591]
1042,1,3,1,3,2,[-0.39532253  0.22183417  0.07058565  0.09436609  0.65783435  0.20418553]
1043,1,3,1,3,3,[ 0.09776089  0.2457702   0.20972487  0.07583364 -0.30551398  0.2830246 ]
1044,1,3,1,3,4,[-0.07226751  0.47451243  0.12106117  0.06391906  0.42196605  0.5509978 ]
1045,1,3,1,4,0,[-0.18890491  0.4648268   0.1960219   0.10724801  0.19161746  0.5986092 ]
1046,1,3,1,4,1,[ 0.45334485  0.1845454  -0.3410293  -0.27692035 -0.01299191  0.05779096]
1047,1,3,1,4,2,[-0.6404554   0.39002812  0.1077877   0.21238582  0.9754816   0.40276805]
1048,1,3,1,4,3,[ 0.11356464  0.3892991   0.2714392   0.1446603  -0.4617856   0.40841028]
1049,1,3,1,4,4,[-0.15374424  0.73446864  0.17887434  0.14860404  0.6211205   0.8704667 ]
1050,1,3,2,0,0,[0.219452   0.5446046  0.05417835 0.07068904 0.1998393  0.46378288]
1051,1,3,2,0,1,[ 0.6212493   0.28288063 -0.48445642 -0.29194066 -0.04118694 -0.28929377]
1052,1,3,2,0,2,[ 0.04295322  0.6161055  -0.08207858  0.13907151  0.6432796   0.3549667 ]
1053,1,3,2,0,3,[ 0.3169692   0.45546806  0.24479905  0.13711351 -0.10600575  0.51443416]
1054,1,3,2,0,4,[0.22710298 0.70893526 0.02548252 0.10311342 0.44199088 0.6142006 ]
1055,1,3,2,1,0,[-0.44314307  0.0917592   0.4608511   0.11752245  0.46737513  0.7360953 ]
1056,1,3,2,1,1,[ 0.45235083 -0.18371904  0.07239132 -0.20946768  0.38009337  0.54571617]
1057,1,3,2,1,2,[-1.1747403  -0.5384924   0.37474534  0.2101092   1.3766613   0.06245055]
1058,1,3,2,1,3,[ 0.02134642  0.41513953  0.42227778  0.14341106 -0.45320415  0.6436596 ]
1059,1,3,2,1,4,[-0.42381236  0.3187653   0.413597    0.15545811  0.937281    0.9266263 ]
1060,1,3,2,2,0,[-0.11064815  0.24092151  0.2231479   0.12698764  0.2742155   0.5044135 ]
1061,1,3,2,2,1,[ 0.46624544  0.00434317 -0.14884157 -0.1292068   0.15054701  0.14103974]
1062,1,3,2,2,2,[-0.50977176 -0.00277153  0.12906341  0.19993357  0.8638971   0.17213319]
1063,1,3,2,2,3,[ 0.13087143  0.34440634  0.27736446  0.14827248 -0.26880816  0.4649724 ]
1064,1,3,2,2,4,[-0.10011945  0.41412753  0.19234619  0.15003018  0.58632123  0.65692466]
1065,1,3,2,3,0,[0.08385551 0.5297281  0.16457044 0.13132264 0.30026957 0.6247017 ]
1066,1,3,2,3,1,[ 0.72044593  0.18632244 -0.44628996 -0.28357676  0.04968469 -0.14155331]
1067,1,3,2,3,2,[-0.2893345   0.43358824  0.00846953  0.2224254   0.97684044  0.34580782]
1068,1,3,2,3,3,[ 0.30323255  0.5304442   0.3341463   0.19209355 -0.24930485  0.63561565]
1069,1,3,2,3,4,[0.0945515  0.75370425 0.12696543 0.16645679 0.6650714  0.827849  ]
1070,1,3,2,4,0,[0.02926473 0.805021   0.22713149 0.26731083 0.42251366 0.96639436]
1071,1,3,2,4,1,[ 0.9604284   0.28641266 -0.5607378  -0.22671396  0.10398266  0.00113143]
1072,1,3,2,4,2,[-0.54296666  0.6829034   0.0176796   0.41281763  1.4263319   0.6153505 ]
1073,1,3,2,4,3,[ 0.36361971  0.7839371   0.42466927  0.30252588 -0.4140747   0.87326974]
1074,1,3,2,4,4,[0.04406772 1.1277122  0.18509232 0.30589086 0.96091354 1.272341  ]
1075,1,3,3,0,0,[0.2725295  0.6213788  0.10621758 0.15487264 0.23797974 0.5502913 ]
1076,1,3,3,0,1,[ 0.67557704  0.37962928 -0.352136   -0.1333635   0.04763309 -0.11016902]
1077,1,3,3,0,2,[ 0.1389887   0.70999277 -0.01250385  0.2485339   0.672293    0.46919456]
1078,1,3,3,0,3,[ 0.33240315  0.5164111   0.27805647  0.17657688 -0.05974602  0.58628523]
1079,1,3,3,0,4,[0.28361318 0.7749889  0.07583116 0.1824064  0.4696248  0.6914872 ]
1080,1,3,3,1,0,[-0.41606736  0.19680426  0.30303252  0.18980536  0.40948626  0.52300555]
1081,1,3,3,1,1,[ 0.4035583  -0.07608522 -0.12583224 -0.07576466  0.31776676  0.21236978]
1082,1,3,3,1,2,[-1.0842844  -0.3965856   0.16113858  0.30758756  1.2568623  -0.21205987]
1083,1,3,3,1,3,[ 0.01962287  0.502247    0.37872905  0.1747011  -0.41567093  0.6162624 ]
1084,1,3,3,1,4,[-0.38507727  0.41071704  0.26279256  0.22452044  0.86477685  0.71546817]
1085,1,3,3,2,0,[-0.08722562  0.31401145  0.16725469  0.17813475  0.2563265   0.4294064 ]
1086,1,3,3,2,1,[ 0.44933292  0.08483186 -0.1963749  -0.03082575  0.14605449  0.03845314]
1087,1,3,3,2,2,[-0.44158512  0.09288929  0.05576386  0.26996624  0.8139306   0.08027476]
1088,1,3,3,2,3,[ 0.12897353  0.40419373  0.2658895   0.1684378  -0.23886506  0.4701696 ]
1089,1,3,3,2,4,[-0.06881079  0.47768608  0.13996062  0.19928807  0.5586106   0.58115244]
1090,1,3,3,3,0,[0.13243125 0.6270606  0.16580646 0.21786544 0.3139566  0.6351218 ]
1091,1,3,3,3,1,[ 0.7426077   0.30181876 -0.38460386 -0.11853956  0.10596452 -0.08615548]
1092,1,3,3,3,2,[-0.1831841   0.55666727  0.01170329  0.33755174  0.9640835   0.3652778 ]
1093,1,3,3,3,3,[ 0.31065676  0.6087265   0.3494989   0.22976303 -0.19982061  0.6861356 ]
1094,1,3,3,3,4,[0.1508316  0.83787435 0.12941752 0.24878451 0.66557634 0.8319541 ]
1095,1,3,3,4,0,[0.10819675 0.94002575 0.21935523 0.38461864 0.4339323  0.9609319 ]
1096,1,3,3,4,1,[ 0.9955168   0.44622555 -0.5010017  -0.01290572  0.16553032  0.02912495]
1097,1,3,3,4,2,[-0.37772503  0.85468215  0.01190895  0.56783074  1.3970585   0.6200063 ]
1098,1,3,3,4,3,[ 0.3812291   0.8921089   0.4432439   0.3569316  -0.3455241   0.93684834]
1099,1,3,3,4,4,[0.13370751 1.2448249  0.17984863 0.41702896 0.9537862  1.2596308 ]
1100,1,3,4,0,0,[0.15342467 0.40162122 0.00649299 0.00225617 0.1341615  0.31729168]
1101,1,3,4,0,1,[ 0.48475218  0.15957692 -0.5050608  -0.34842917 -0.10906175 -0.3901748 ]
1102,1,3,4,0,2,[-0.01660612  0.44794363 -0.11174654  0.04359161  0.51004183  0.21311346]
1103,1,3,4,0,3,[ 0.2582277   0.34304887  0.17751345  0.08673502 -0.11997358  0.37623134]
1104,1,3,4,0,4,[ 0.15767427  0.5448194  -0.01443777  0.03278558  0.34330872  0.45030764]
1105,1,3,4,1,0,[-0.37399378 -0.01313107  0.48888916  0.04392834  0.41159338  0.723198  ]
1106,1,3,4,1,1,[ 0.41443717 -0.27019572  0.1711491  -0.27365977  0.32074997  0.5978226 ]
1107,1,3,4,1,2,[-1.0151668  -0.57025415  0.47081432  0.1045476   1.2102684   0.2087666 ]
1108,1,3,4,1,3,[ 0.03021369  0.28226572  0.37770453  0.0948659  -0.40513003  0.5416834 ]
1109,1,3,4,1,4,[-0.36555898  0.18541956  0.44805142  0.07829365  0.8139833   0.884517  ]
1110,1,3,4,2,0,[-0.10289803  0.14120518  0.21781515  0.06493377  0.22732858  0.44465634]
1111,1,3,4,2,1,[ 0.39776284 -0.07734903 -0.11339432 -0.18404539  0.10065712  0.12746987]
1112,1,3,4,2,2,[-0.45871505 -0.08100226  0.16051005  0.11302685  0.73961383  0.18272483]
1113,1,3,4,2,3,[ 0.11482597  0.24499235  0.23341204  0.10538106 -0.24729857  0.37210318]
1114,1,3,4,2,4,[-0.09892004  0.29207706  0.19230677  0.08614761  0.4948762   0.5752379 ]
1115,1,3,4,3,0,[0.04314846 0.3681996  0.12840499 0.04537296 0.22672549 0.48628473]
1116,1,3,4,3,1,[ 0.5839582   0.05177355 -0.43840778 -0.35573933 -0.0265665  -0.21771589]
1117,1,3,4,3,2,[-0.29843152  0.26702306  0.00735466  0.10260636  0.8077644   0.2530397 ]
1118,1,3,4,3,3,[ 0.25267962  0.39073312  0.2609067   0.13016595 -0.24417855  0.48348218]
1119,1,3,4,3,4,[0.04745713 0.5632041  0.09923329 0.07824035 0.54043597 0.6630062 ]
1120,1,3,4,4,0,[-0.01419984  0.56896275  0.18138452  0.14022638  0.32356152  0.76747185]
1121,1,3,4,4,1,"[ 7.81488001e-01  9.47965160e-02 -5.49824178e-01 -3.40046763e-01
 -3.88565910e-04 -1.16638236e-01]"
1122,1,3,4,4,2,[-0.5367337   0.43753374  0.01934532  0.23683114  1.1861478   0.4745056 ]
1123,1,3,4,4,3,[ 0.30359942  0.58207935  0.33179188  0.21372032 -0.39467654  0.66846704]
1124,1,3,4,4,4,[-0.00906668  0.8493517   0.14867523  0.17676914  0.78569925  1.0315269 ]
1125,1,4,0,0,0,[-0.04045269  0.23408127 -0.03824164 -0.0108405  -0.00787792  0.06152792]
1126,1,4,0,0,1,[ 0.25105745  0.15943322 -0.43123907 -0.28170463 -0.1301089  -0.34930232]
1127,1,4,0,0,2,[-0.21242696  0.26309898 -0.1376941   0.04540483  0.36173365 -0.0676231 ]
1128,1,4,0,0,3,[ 0.07582381  0.13510337  0.10456547  0.03823782 -0.29449114  0.07375604]
1129,1,4,0,0,4,[-0.00959218  0.3890242  -0.0458024   0.02619995  0.21891947  0.22445604]
